Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2021-02-04,2298.93408203125,2350.812719911305,2295.296784343367,2350.812719911305,3478562
2021-02-05,2274.95703125,2320.0875674274125,2269.2619083914533,2316.35469259493,3303319
2021-02-08,2313.33984375,2330.6166009622043,2271.7505585342556,2291.468383292836,3666313
2021-02-09,2399.484619140625,2423.988060658897,2319.8477915742346,2328.3188498253517,7178572
2021-02-10,2403.07421875,2445.5725285114345,2368.998828988572,2420.6860761665043,4473123
2021-02-11,2398.192626953125,2431.215035905383,2388.238139177506,2416.809561495128,1446286
2021-02-12,2379.62353515625,2414.943060763821,2358.661344596538,2410.157204519739,1376085
2021-02-15,2351.5302734375,2409.678422053081,2343.6815165752337,2388.142070713977,1634576
2021-02-16,2345.308837890625,2369.0946367501897,2318.2687502789895,2366.127312423477,1615849
2021-02-17,2285.868408203125,2349.9033045062056,2279.9818985383354,2331.669145608474,3178784
2021-02-18,2364.9306640625,2373.401722375649,2292.6642408563,2320.1829119447534,4253843
2021-02-19,2312.9560546875,2365.0739742741857,2297.210636850954,2365.0739742741857,2244567
2021-02-22,2284.816162109375,2343.155715394252,2278.068056633301,2324.730164936189,2002642
2021-02-23,2270.60107421875,2297.210475631684,2215.8509379530615,2273.2811998438538,3267268
2021-02-24,2260.216064453125,2306.1602771310468,2246.6719532135025,2271.3670142647557,1708526
2021-02-25,2272.0849609375,2284.049600015633,2236.1431384099164,2273.2814248453133,2839515
2021-02-26,2179.670166015625,2258.92398651673,2163.2068684439873,2237.914125836637,3933813
2021-03-01,2261.125732421875,2268.400093845751,2201.493915707358,2201.493915707358,2545806
2021-03-02,2288.02197265625,2299.6517430975828,2257.9668900605225,2283.8105127954245,2033586
2021-03-03,2299.22119140625,2314.1529229443963,2274.0475403749524,2302.9540658696887,1591567
2021-03-04,2313.578857421875,2330.7121303271106,2249.3525693095316,2278.0677084922067,2149984
2021-03-05,2284.863037109375,2320.086743725561,2275.291326901861,2296.253278782584,1953642
2021-03-08,2280.65185546875,2310.1327762510095,2258.9720204643245,2280.9390535761986,1593838
2021-03-09,2318.938720703125,2339.3265148897367,2293.5257774972124,2297.210980251787,1800442
2021-03-10,2327.79248046875,2341.240782723724,2312.0949660779593,2341.240782723724,1056102
2021-03-12,2298.503173828125,2359.0919243476446,2294.3393855995314,2338.1778736632564,1279203
2021-03-15,2254.138427734375,2323.5812527863845,2242.700277353877,2299.651970114045,1524449
2021-03-16,2362.87255859375,2373.784215141228,2273.6163577623306,2277.301326111523,4230564
2021-03-17,2319.177978515625,2354.641219224975,2307.8356396824265,2354.641219224975,1623187
2021-03-18,2301.56591796875,2363.1120691826386,2287.6390311052746,2363.1120691826386,1851739
2021-03-19,2307.979248046875,2329.754894658826,2254.473466988411,2290.510872193332,3738079
2021-03-22,2321.810302734375,2333.6793666921526,2287.6393351347224,2287.6393351347224,1489853
2021-03-23,2307.06982421875,2329.7068299598045,2295.4879590537025,2325.926050400761,1745466
2021-03-24,2338.895751953125,2364.212883666852,2306.782611189115,2307.069809288379,4132092
2021-03-25,2299.316650390625,2363.2557344133706,2289.5535507155864,2345.978747212274,2272545
2021-03-26,2397.857666015625,2406.2808204640232,2305.921546634605,2321.140477321424,3084607
2021-03-30,2467.63525390625,2472.803884902047,2413.5071759188454,2430.3534824785247,2332884
2021-03-31,2428.726318359375,2472.325517007265,2422.6005156260976,2467.6354711975114,1616044
2021-04-01,2442.461669921875,2454.7135083213357,2423.5575382549964,2423.5575382549964,1219588
2021-04-05,2403.121337890625,2448.44347934998,2378.0914090871875,2448.44347934998,1268939
2021-04-06,2499.74853515625,2507.788680199164,2397.235400594964,2417.8145825126294,3372846
2021-04-07,2516.020263671875,2553.7806200828045,2488.740884971941,2493.4309302922165,1937977
2021-04-08,2537.125244140625,2544.5433194680018,2515.4454142382165,2517.359756258185,897483
2021-04-09,2518.125732421875,2541.2892258984684,2498.3600093431683,2522.1458042344498,1185017
2021-04-12,2490.750732421875,2498.216714166602,2445.5723006496814,2467.7786247054005,1427691
2021-04-13,2460.599853515625,2513.53146538416,2454.474051567262,2488.6450152318416,1200230
2021-04-15,2476.8720703125,2482.4716157647476,2428.3435332357976,2479.0736109896397,1209829
2021-04-16,2549.616943359375,2578.1406925795895,2471.128902968981,2476.776353402821,2760777
