Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2021-02-04,2895.030517578125,2957.5471310194407,2864.235128741462,2895.282980892716,2425660
2021-02-05,2885.354248046875,2995.410378311894,2832.1773408420886,2944.925933733604,2719249
2021-02-08,2940.71923828125,2950.7319054503296,2873.74311852537,2926.4153106558474,1004959
2021-02-09,2944.46337890625,2976.8996784999763,2908.198839597584,2912.1113022296263,1543021
2021-02-10,2977.698974609375,3002.772958718541,2932.5154338000125,2936.51211934927,1477082
2021-02-11,2979.8447265625,2990.3623205430254,2922.6711267687147,2965.1200949897643,757116
2021-02-12,2958.178466796875,3012.2388995613487,2947.3662980752774,2975.1748574921717,566161
2021-02-15,2975.0478515625,3010.0317504969858,2963.5440275299666,2995.265582313551,809861
2021-02-16,2971.74267578125,2992.1320642211767,2946.3739421401783,2978.9969636440615,759332
2021-02-17,3076.865966796875,3086.3094728333613,2968.051022240094,2973.3736837235047,1946207
2021-02-18,3024.36865234375,3115.541365999191,3009.902834688211,3073.1313143912807,1701157
2021-02-19,2910.059326171875,3024.3688022728643,2893.146906943434,3024.3688022728643,995322
2021-02-22,2931.04931640625,2947.189167274618,2876.1052859402107,2918.9016185083365,921345
2021-02-23,2923.580810546875,2987.1957885009374,2899.1994774766235,2931.049723807525,1069537
2021-02-24,2954.615234375,3004.751576847899,2876.9209436022184,2953.2415498162204,823330
2021-02-25,2948.434326171875,2970.412024992426,2920.8336161937805,2961.8270191398465,897962
2021-02-26,2767.8056640625,2939.205208273591,2747.029993490679,2923.194257485364,1880371
2021-03-01,2876.148193359375,2887.180008086011,2790.126489360221,2794.4189916515447,1176879
2021-03-02,2984.4912109375,2996.1669021879816,2877.264576700006,2877.6938269725256,1402320
2021-03-03,2939.80615234375,3014.10919994353,2913.7505793825785,3013.336633362655,965062
2021-03-04,2935.94287109375,2970.411580597137,2891.6441636839036,2917.184552274298,934953
