Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2021-02-04,80.67987823486328,81.61659064960914,79.01007519093513,79.2544387339959,39264443
2021-02-05,81.04640197753906,83.08274373576869,79.94677867097944,81.77948625338611,54911202
2021-02-08,81.69804382324219,82.22748777363188,78.27698552213211,78.35843795954416,53737961
2021-02-09,81.4129409790039,82.43111185775294,81.046401948423,81.77948622400667,28074809
2021-02-10,81.33148956298828,81.86093966940615,80.35404799300296,81.45367131284193,19070866
2021-02-11,81.70938873291016,82.21324800344928,80.82763020427801,82.21324800344928,18452535
2021-02-12,80.5757064819336,82.21325730510704,79.60997877368652,82.12928181833585,21660998
2021-02-15,79.94589233398438,81.20554403929034,79.77794133604486,80.99560208840602,12574055
2021-02-16,82.29724884033203,83.26298314382201,80.19782922705825,80.49174669153254,32865663
2021-02-17,83.43091583251953,84.10273252403513,81.45746311070577,82.17126434111687,28774857
2021-02-18,86.83198547363281,87.54578677023164,83.59888096062446,83.72484099590942,50705280
2021-02-19,87.5037841796875,89.6451941915265,85.1524386679953,87.04191582894083,61069583
2021-02-22,85.69829559326172,89.26730828683938,85.15244531168368,87.58777290162637,30636415
2021-02-23,86.83198547363281,87.46181127773521,84.43864869942763,85.78227580012884,31233104
2021-02-24,86.66402435302734,87.92367590703599,85.74028116147149,87.75572492926915,16153025
2021-02-25,90.69491577148438,92.5424022336913,86.4960770783601,86.99993644015113,68361756
2021-02-26,90.10706329345703,93.17220981439985,88.00764435751366,89.93910593443069,67331805
2021-03-01,91.07280731201172,92.20649886752366,89.98111311248222,91.9545659869834,27205189
2021-03-02,94.51586151123047,95.48158928476855,90.610940246636,91.07280865856305,53649872
2021-03-03,94.6418228149414,96.32135831410217,94.05398795300292,96.11141637670707,31702057
2021-03-04,93.04627227783203,94.89375882493005,92.79433938190061,93.63410715911239,28057179
2021-03-05,91.2827377319336,94.34789082634083,91.03081129008275,93.21420582071583,24778407
2021-03-08,92.8363265991211,95.14568789355775,91.95456790575024,92.92030209208036,28163362
2021-03-09,91.95457458496094,93.92802764398479,90.2330480231138,93.55013469475976,20611697
2021-03-10,92.08052825927734,92.87830500001178,91.49268703359812,92.66836307803756,13207045
2021-03-12,91.61866760253906,94.13797105489259,91.19878369381348,93.2142277370803,21763020
2021-03-15,92.7943344116211,93.21421827773702,90.44298219860413,92.33245959612583,20350674
2021-03-16,91.99654388427734,93.59209721160315,91.78660198258517,92.83631149104603,15360040
2021-03-17,89.47724914550781,92.29046960088779,89.1413407910776,92.12251222021321,18850429
2021-03-18,87.16788482666016,90.90484831470502,86.6640191100044,90.19104709200101,20023557
2021-03-19,91.11479949951172,91.99655818646829,85.65630920691424,85.9502266335933,72249183
2021-03-22,92.24847412109375,92.83631531419108,89.72917119703884,91.36672194182572,31980425
2021-03-23,91.24076843261719,92.54240461685396,90.7788936017115,92.37445362757165,14060206
2021-03-24,89.01537322998047,91.87058459609946,88.67946487980431,90.69490857394237,15196366
2021-03-25,86.49607849121094,89.43526562440742,86.20216105927518,89.01538174823649,22543755
2021-03-26,87.5037841796875,88.8054265644396,87.08390036614405,88.8054265644396,17402475
2021-03-30,90.4429702758789,91.28273789740766,87.83969193052349,88.88940145743442,36129962
2021-03-31,89.47724914550781,91.53467740514955,89.09934984417922,90.4429768549811,23063667
2021-04-01,90.61093139648438,91.32473262295822,89.8131482788452,90.2750230525794,13753303
2021-04-05,89.2673110961914,90.52696267474396,87.12590084988439,90.19105430574609,15666099
2021-04-06,89.05736541748047,90.77888532488176,88.84742349655941,90.48496791697607,17393454
2021-04-07,88.55350494384766,90.14906491904442,88.38555395989826,89.77117200169859,15692013
2021-04-08,88.17560577392578,89.39326633851243,87.923672908947,89.01537344796317,11394998
2021-04-09,86.328125,88.97338821762878,85.99221662742069,88.97338821762878,19751417
2021-04-12,83.17900085449219,85.23642934487651,82.33923307769538,85.23642934487651,20221362
2021-04-13,84.48062896728516,84.94250376302264,83.34694385865204,83.64086127097632,19192856
2021-04-15,85.1104507446289,86.4960686598846,83.3889308921514,84.98448431471134,13865351
2021-04-16,86.03421020507812,86.41210956651202,84.39666552629122,85.57234175033001,14654851
2021-04-19,83.17900085449219,84.31268607178396,82.84309246238954,83.97677767968129,11652043
2021-04-20,83.17900085449219,84.73256996018236,82.42320857399112,83.30496089547597,16528675
2021-04-22,83.09500885009766,83.76682555263574,81.49945539367782,82.33922306839095,18614270
2021-04-23,86.11817169189453,86.4960645568025,82.29722647152083,82.29722647152083,29484794
2021-04-26,85.99220275878906,87.29383868309492,84.69056042756493,87.29383868309492,24369413
2021-04-27,85.69829559326172,86.95794713217148,85.4043717753142,85.69829559326172,17763436
2021-04-28,86.99992370605469,87.29384109016911,85.78226322604422,86.37009799427304,15160578
2021-04-29,86.53805541992188,88.17559970889104,86.20214709202811,87.83969138099728,11588556
