Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2021-02-04,811.4939575195312,818.7633358168375,810.4697140922818,817.4777229186603,1842000
2021-02-05,813.4783325195312,815.9236603774764,808.1195904138265,814.2055257284969,1961940
2021-02-08,818.3475341796875,821.5176763465737,812.7843962071721,816.5319879995595,2432140
2021-02-09,823.1360473632812,832.2162733184641,815.1061728961542,818.0053727530717,2420240
2021-02-10,816.4061279296875,828.7373157897364,812.0882221731957,824.1460888731506,2331520
2021-02-11,827.5703735351562,829.2433703731135,815.1061525723818,817.0025173471589,1307320
2021-02-12,821.9644775390625,832.644017708774,819.3836785920669,827.4682054915128,1090560
2021-02-15,830.7832641601562,832.0617990071859,820.241574064608,824.5642367370585,2202380
2021-02-16,818.3024291992188,838.6800836733175,814.5881393866965,834.3550420823445,4595480
2021-02-17,795.6768188476562,803.2242776948682,777.0838426219582,803.2242776948682,11986860
2021-02-18,777.7823486328125,803.2241304279395,774.7072973949948,796.3800788965036,5021320
2021-02-19,778.3385009765625,782.5352076384779,770.5700537709614,780.8859979395547,2605500
2021-02-22,765.02587890625,785.638795248538,761.618096276441,779.9853234917389,4298300
2021-02-23,768.5262451171875,772.5685083814702,760.5486451052939,766.6750181535613,2859960
2021-02-24,776.9006958007812,778.4144921702223,765.2016699418092,773.8993270370253,1686840
2021-02-25,765.8622436523438,778.1909918417975,765.2015968023046,774.9923633938871,3714260
2021-02-26,765.2777709960938,773.9658556332746,760.6342705919413,762.8490942703925,4537460
2021-03-01,774.3484497070312,777.9201899670801,765.2016779334333,771.665481745988,1814360
2021-03-02,787.8322143554688,789.9163243411864,774.2201715755822,774.8023786828334,2461940
2021-03-03,793.6829833984375,794.6691674416409,786.4301967623128,793.9562465378356,1857460
2021-03-04,791.9029541015625,794.0963691479207,781.5988464869417,791.6534202150262,2599620
2021-03-05,797.6586303710938,800.372463805643,782.1216786806548,784.9733620433827,2054820
2021-03-08,800.9641723632812,803.2241337110854,789.2983903160184,794.9091027659479,1836840
2021-03-09,803.7374877929688,805.5982298882427,791.8174713554369,803.709001126444,1854340
2021-03-10,804.7188110351562,807.9768495781329,797.7583188334683,805.5861747401477,1275760
2021-03-12,794.7855834960938,808.445142935528,791.3421779613462,806.8838299610948,1698280
2021-03-15,800.0420532226562,802.2663334328613,790.3914573155853,802.2663334328613,1379660
2021-03-16,795.7122802734375,808.9274812513739,793.4808636599112,800.1347912377721,1689400
2021-03-17,782.1097412109375,797.9960162604641,776.6107709625638,797.9960162604641,3143460
2021-03-18,770.013916015625,790.1515509893144,769.0039448272703,782.6872906930266,1927300
2021-03-19,781.876953125,788.7281414155685,763.7759103674713,769.9545580555716,3988320
2021-03-22,788.3977661132812,792.5303049040429,777.1312037179706,781.8840091446815,2175720
2021-03-23,792.8320922851562,796.0948884852081,784.517061725833,787.7774792025268,2007160
2021-03-24,781.7462768554688,797.0360159479046,780.3750877438839,788.965761000733,1511100
2021-03-25,768.533447265625,788.2290464462677,765.9621631097881,780.6483444816482,2174080
2021-03-26,787.6231079101562,789.8426310579891,772.5210560776582,774.6598186592587,2531560
2021-03-30,815.819091796875,820.0276919273117,789.441020375537,789.441020375537,2978040
2021-03-31,815.82861328125,822.1878696284159,805.6742485448356,822.1878696284159,2206620
2021-04-01,811.9287719726562,816.9382469618025,806.4369383360098,815.828485570248,1663520
2021-04-05,802.2997436523438,815.1061526926871,794.8544551846965,815.1061526926871,1631140
2021-04-06,811.8599853515625,813.6802889433958,798.4713115799678,803.6993975486462,1283860
2021-04-07,827.456298828125,849.1338376846636,809.1651338798943,812.7297379939026,3569300
2021-04-08,840.7664794921875,844.0506841188383,823.511452763829,828.1786819261396,2360120
2021-04-09,836.1325073242188,848.3282218576456,831.7409199085131,837.021279586501,1478880
2021-04-12,831.8218383789062,837.4443867863565,824.1888043716441,825.8071486801067,1150640
2021-04-13,816.0020141601562,836.491350765228,809.8827773606305,835.8758415949632,2210540
2021-04-15,802.0668334960938,826.9881982261678,797.2831623703428,823.4235939234687,2366280
2021-04-16,819.958740234375,823.8988345649732,801.4561008871556,806.5035780144336,1883800
2021-04-19,812.2521362304688,819.38372368686,805.6005868034963,817.5324965364257,1018760
2021-04-20,812.52294921875,827.9387013954403,802.7512114770809,827.9387013954403,2073740
2021-04-22,798.0175170898438,817.0073321285605,786.6487845196532,817.0073321285605,4088620
2021-04-23,790.1871337890625,798.4380549347143,789.2033286090744,797.7583782416932,1372000
2021-04-26,801.8268432617188,802.9864999707678,791.99087965796,798.4261969567256,3047240
2021-04-27,797.4733276367188,804.6500530688289,796.0950022978668,803.1766948173602,893020
2021-04-28,790.5723266601562,799.949604563192,789.4886728583837,797.2832870897975,1737520
2021-04-29,788.6010131835938,798.7341439905066,787.5234226717891,797.0329708136669,1604140
2021-04-30,779.3638916015625,791.7860201176779,776.7714443460286,788.4791652851105,1955660
2021-05-03,788.8016967773438,792.0607181144397,777.614834350567,781.7889879924539,1280960
2021-05-04,790.7059326171875,794.2134534368378,782.7446671056199,788.968884687444,2115920
2021-05-05,790.8326416015625,793.7356550560125,786.4458047889796,791.396490977657,706440
2021-05-06,798.8775634765625,801.3720109166087,789.6762479195124,789.6762479195124,1406380
2021-05-07,800.9682006835938,802.7243821547386,796.3639555657612,802.2679826386874,753320
2021-05-10,802.208251953125,805.2044821190219,796.6028912121126,804.248749796032,953160
2021-05-11,806.1649780273438,809.9353489491955,798.5310779510698,800.3780259533545,1201260
2021-05-12,798.8917846679688,805.557993418668,794.2134568900406,801.393406697351,1211520
2021-05-14,823.0838012695312,824.7969326629069,793.496701440763,798.8487787133799,1931640
2021-05-17,814.1859130859375,826.7083735477062,812.4010901580677,822.885444652688,1214060
2021-05-18,821.002685546875,824.2688817762946,814.3794098596202,818.1163555455947,1108780
2021-05-19,833.8453979492188,834.5932304735496,821.3085281782235,821.3085281782235,1768740
2021-05-20,826.0083618164062,836.2490004949915,822.9810401632252,834.3542775896796,985060
2021-05-21,836.127197265625,838.6551279704281,825.7646997071668,830.7870778182555,1345200
2021-05-24,829.58984375,840.4732551116784,826.744113982734,831.4893497030067,1144120
2021-05-25,837.0350341796875,848.6328537843777,832.5406894997611,836.1222935934558,1439040
2021-05-26,838.2393798828125,841.8735427409821,829.9579802281455,837.0351478114794,916060
2021-05-27,848.0546875,855.3803541137469,833.1739295351466,838.6550399271651,2393260
2021-05-28,836.7149047851562,851.287488613165,836.2657386169539,849.1681242984725,1063240
2021-05-31,845.6103515625,847.9853320214077,832.2157511072437,836.6957456851312,1140460
2021-06-01,848.6185913085938,851.0796136491913,835.2694307338145,840.9966495449313,1155020
2021-06-02,843.6009521484375,851.2324601651226,836.748368248876,837.0398595851499,1485240
2021-06-03,850.5730590820312,853.2276312495304,839.1329712889167,843.4337666998507,1007980
2021-06-04,832.7677612304688,846.1288793682652,830.5313221072938,845.395338535851,4036440
2021-06-07,837.8212280273438,840.5665667548467,829.2650205209657,835.0495809946732,988720
2021-06-08,835.4342651367188,841.6632666239741,831.6495442963732,837.7017376446189,948940
2021-06-09,838.9966430664062,842.2676807748015,833.3984581740838,834.3541903508889,837560
2021-06-10,838.9465942382812,844.6284298270394,835.7879059504905,837.4604374947025,841060
2021-06-11,838.005126953125,841.4744395569111,829.8144948784333,841.4744395569111,979940
2021-06-14,839.96923828125,842.4780356079327,832.3281630900723,834.4212191930927,730460
2021-06-15,845.0966186523438,846.3008505397937,836.7913036242749,843.2424958785308,943920
2021-06-16,858.49609375,863.4324300140803,841.6680538341597,843.4433102245589,2339240
2021-06-17,862.9807739257812,869.2049914050506,855.3802997761115,856.0970989100022,1515740
2021-06-18,844.4204711914062,864.8875145376998,841.0443750381671,862.9784417129182,2953400
2021-06-21,843.3931274414062,846.3033158672089,836.8869846868217,842.5449033860114,803600
2021-06-22,833.2337036132812,848.1144623070193,831.9649550035697,844.3894747221756,1410640
2021-06-23,832.1942749023438,839.1329002445219,830.053444034587,836.2633118827355,741680
2021-06-24,841.9881591796875,844.389448139437,827.7788168642148,832.2062535399352,1300900
2021-06-25,836.5858764648438,843.4336767611787,833.1595554861842,839.6227062339674,780000
2021-06-28,836.5596313476562,842.0001420399276,834.0436591105241,836.6026229671124,809000
2021-06-29,841.0086059570312,848.2124148228526,835.7711532952197,840.566556435717,1421920
2021-06-30,842.6213989257812,847.9734764299006,839.8497519445198,842.9558818948125,1031340
2021-07-01,843.2521362304688,847.01772370501,839.5868819775627,842.4779954256319,534000
2021-07-02,841.1399536132812,844.8673328267066,835.5967180736059,844.8195578795127,614460
2021-07-05,843.0203247070312,846.3964207344687,837.3790896782562,841.2880600786744,686440
2021-07-06,834.8369750976562,842.8531916967266,832.2994777569328,842.7432918119008,1251020
2021-07-07,846.6329956054688,850.6016994258883,829.5875483216128,831.4870544949695,1090380
2021-07-08,841.9475708007812,845.8158831599721,838.0864334336009,841.8089709551161,597360
2021-07-09,842.7647094726562,844.8673321469154,838.6550723517175,838.8963970847848,538820
2021-07-12,843.0227661132812,848.4680600272474,839.6872698412606,848.4656683632538,666020
2021-07-13,845.4359741210938,847.4000553034643,841.0969705396186,847.256672127157,500080
2021-07-14,838.1627197265625,845.4358271638444,837.2213375878188,845.4358271638444,1017220
2021-07-15,842.0885009765625,843.8064156051572,833.8763440525028,837.4603398005794,556780
2021-07-16,843.6344604492188,846.5398655755187,838.0792665811322,843.6726687403772,733700
2021-07-19,848.3295288085938,852.7521825566412,838.6551305054106,838.6551305054106,1028040
2021-07-20,853.2825317382812,855.7148540019599,845.8708234096608,848.2099874448076,891880
2021-07-22,859.9105224609375,862.3787196551116,845.823038475471,853.2825216622598,2266340
2021-07-23,867.0379028320312,870.8632234325844,854.5321255480814,856.8306895712021,1504620
2021-07-26,865.0022583007812,869.1310288854781,860.6751545948483,863.5925764749603,1069900
2021-07-27,870.9635620117188,881.615216493635,858.8448842079749,860.7324320487517,2783140
2021-07-28,861.2366943359375,876.119845495707,855.4282170545121,876.119845495707,1752740
2021-07-29,856.085205078125,869.7163479677342,849.6459707069404,857.7696948363093,2710720
2021-07-30,845.94970703125,858.0540353246229,843.6750595443617,856.0852291664969,1667400
2021-08-02,846.523193359375,855.4186676033488,844.6284702953952,850.401072730307,639480
2021-08-03,873.7352294921875,878.3179493581897,843.624879891326,844.3990206907267,1262560
2021-08-04,862.8995971679688,876.8819649266424,860.9761743104283,874.2131012327658,816440
2021-08-05,870.1344604492188,873.7351979520176,860.2545552076059,867.3269970290833,759280
2021-08-06,861.1456909179688,870.098563067317,859.203193344549,869.7162468782421,767480
2021-08-09,869.8262939453125,871.3889255910474,861.1458366532964,863.5041341064012,612720
2021-08-10,873.2191772460938,877.8735891275741,864.2257614921963,870.1943053559551,1229340
2021-08-11,868.1776123046875,875.2117875004485,861.370411846348,875.2117875004485,699700
