Price,Close,High,Low,Open,Volume
Ticker,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
Date,,,,,
2021-02-04,71.91954040527344,72.6192162151697,69.23130253412309,69.41542833873511,49670027
2021-02-05,71.91954040527344,73.61349443625994,71.29351379340727,72.87699121781182,30514219
2021-02-08,73.3925552368164,74.23953515872411,72.98747617270752,73.28207861759815,29096831
2021-02-09,74.38683319091797,76.11761481956508,73.50303147984368,73.50303147984368,39638657
2021-02-10,73.65032958984375,75.49158782958985,72.6192238517711,75.12333618164062,21467230
2021-02-11,73.2452621459961,73.90811634124664,72.84018864045278,73.65034127061452,11287104
2021-02-12,71.44083404541016,73.2084434342663,71.10940974334508,72.84019171238273,18187705
2021-02-15,72.50875854492188,73.09796352118616,70.4097249479774,71.44083084690234,26118576
2021-02-16,76.41221618652344,77.22236868010789,73.09795138807182,73.09795138807182,76236798
2021-02-17,76.59950256347656,77.53592680019388,75.51325273507646,76.4122177161331,21014091
2021-02-18,82.92972564697266,86.52559689503622,77.42355244220268,77.68575007757653,110000964
2021-02-19,78.73454284667969,84.05343097406339,77.79811867934173,82.92972197325784,48225988
2021-02-22,79.6335220336914,81.31908571602324,78.8843826193217,79.33386512484749,36592043
2021-02-23,84.05343627929688,85.70154634712381,81.99330298112312,82.21804708166131,90860972
2021-02-24,85.10224914550781,86.41324331808754,83.15448751791413,85.40190609947938,26071364
2021-02-25,89.18505096435547,90.27130084602004,86.41323165846754,86.90017342853382,62038881
2021-02-26,83.15446472167969,88.69809684622089,82.44278465214538,86.52559166985588,55154985
2021-03-01,87.686767578125,88.13625006745241,85.0273204667612,85.62663426285104,41672980
2021-03-02,85.02732849121094,87.38711892723491,84.46547389765668,86.82526433368066,36303917
2021-03-03,85.40189361572266,86.75034685374193,84.80257979538517,85.43935287279882,19434630
2021-03-04,84.42800903320312,87.64931077523723,84.12835784225307,85.36443329362233,38272786
2021-03-05,86.11357116699219,88.58573345662488,85.02732133046025,87.08745466666083,57756103
2021-03-08,88.58572387695312,91.65719392113428,87.79912531109287,89.11011911054038,63866178
2021-03-09,87.46202850341797,89.55962119483124,85.55172066961373,89.44724913716976,26817643
2021-03-10,85.7015380859375,87.64929914608804,85.10222435259303,87.57438635828981,23841269
2021-03-12,86.18849182128906,87.94896830016155,85.4018931508132,87.46202653822317,20691698
2021-03-15,85.66410064697266,87.53694939620897,84.50293785173463,86.90018196456478,19679802
2021-03-16,86.22593688964844,87.1249075269231,84.98985583557052,85.25205917695038,20680669
2021-03-17,81.91838836669922,86.03865487153574,81.46890589108574,86.00120133259782,31017863
2021-03-18,82.55516815185547,84.05344710717394,80.53249384836779,82.40534254251588,26710696
2021-03-19,82.77989959716797,84.84003284506129,78.24760416561077,79.59605730496921,50386785
2021-03-22,82.10567474365234,83.34175586132072,81.31908182548511,82.77990132742417,15825065
2021-03-23,80.27027893066406,82.63006892145793,79.85825002027106,82.10566797045962,15815643
