Price,Close,High,Low,Open,Volume
Ticker,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS
Date,,,,,
2021-02-04,2699.974365234375,2716.0359342507463,2654.8538078753127,2698.343594750411,455213
2021-02-05,2706.84375,2750.728798519003,2656.4843646114764,2708.2274193108397,941316
2021-02-08,2698.590576171875,2747.763685288092,2693.4014541043343,2709.215921357791,564043
2021-02-09,2756.9560546875,2803.7076245153858,2706.3498047638645,2714.6523040360794,1052950
2021-02-10,2724.535888671875,2795.2067814852394,2713.8116077141217,2781.220960060698,745906
2021-02-11,2724.535888671875,2747.2691828635866,2698.343180146642,2727.995303005396,581642
2021-02-12,2716.2333984375,2757.6474336229094,2694.4885082799,2735.9025434653095,693562
2021-02-15,3054.811279296875,3090.7398677273045,2728.440267653599,2744.798405077942,4446974
2021-02-16,3165.611572265625,3215.8225542161276,3011.6676171082227,3053.1805937798817,4381584
2021-02-17,3197.4873046875,3245.91910621136,3140.1598661490534,3140.1598661490534,2081001
2021-02-18,3070.724609375,3200.25502218463,3058.1224563953488,3188.0976028129276,1477343
2021-02-19,2886.0908203125,3073.195785241195,2862.4185877811374,3054.2679411724994,2037556
2021-02-22,2895.579833984375,2933.484993693293,2833.6561604738677,2884.6084498492746,1246303
2021-02-23,2962.000244140625,3017.1037775053833,2903.4372961251643,2911.047960094786,1465930
2021-02-24,3024.170654296875,3083.820941140535,2965.261911873672,2980.0385056213827,1088420
2021-02-25,3055.50341796875,3103.5397172679973,3022.4411044551316,3065.0414219679565,819639
2021-02-26,3023.18212890625,3137.1451708392624,2985.622772796089,3034.4006120577287,2103433
2021-03-01,3045.421142578125,3062.0758478937655,2972.6747468845438,3003.8094754864333,678218
2021-03-02,3051.500244140625,3115.449945716215,3031.8308563600126,3069.4891517835363,944553
2021-03-03,3021.552001953125,3083.3272718654803,3014.0400326079234,3078.9783893875097,536623
2021-03-04,3006.82421875,3045.569611331993,2982.01517923682,3022.5397474664223,687383
2021-03-05,2846.10986328125,2982.7567424611884,2836.720023482267,2965.2125680999306,1486110
2021-03-08,2833.359375,2901.806360988444,2813.739456499688,2867.3603805411767,952087
2021-03-09,2852.63330078125,2893.009465338169,2793.9219497542304,2837.2140995879868,883183
2021-03-10,2870.4248046875,2891.032887981065,2847.3454695232376,2876.25629308778,432551
2021-03-12,2941.836669921875,2995.8528580205448,2893.5530326146963,2897.11138393526,1512021
2021-03-15,2961.85205078125,2989.9226328601244,2881.1981734833926,2963.2357201040177,918701
2021-03-16,3037.613037109375,3044.2847650848043,2956.1191636566073,2967.189241813176,1081398
2021-03-17,2962.642578125,3046.558237382539,2935.5604002492396,3044.2848595177297,740599
